CategoryId,CategoryName,DescriptionText,CustomerName,ContractName,Customer_Address,Customer_City,Customer_PostalCode,Customer_Country,EmployeeID,employee_FirstName,employee_LastName,Employee_BirthDate,employee_EducationDetails,OrderID,CustomerID,OrderDate,ShipperID,OrderDetailID,ProductId,Quantity,ProductName,SuppliersID,Unit,Price,ShipperName,ShipperPhone,suppliersName,suppliers_contactName,suppliersAddress,SuppliersCity,supplies_PostalCode,SuppliersCountry,SuppliersPhone
8,Seafood,"Seaweed and fish","Tortuga Restaurante","Miguel Angel Paolino","Avda. Azteca 123","México D.F.",05033,Mexico,1,Nancy,Davolio,1968-12-08,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of Toastmasters International.",10293,80,1996-08-29,3,119,18,12,"Carnarvon Tigers",7,"16 kg pkg.",62.5,"Federal Shipping","(503) 555-9931","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343"
8,Seafood,"Seaweed and fish","Tortuga Restaurante","Miguel Angel Paolino","Avda. Azteca 123","México D.F.",05033,Mexico,8,Laura,Callahan,1958-01-09,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",10276,80,1996-08-08,3,75,13,10,Konbu,6,"2 kg box",6,"Federal Shipping","(503) 555-9931",Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877"
8,Seafood,"Seaweed and fish","Tortuga Restaurante","Miguel Angel Paolino","Avda. Azteca 123","México D.F.",05033,Mexico,8,Laura,Callahan,1958-01-09,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",10276,80,1996-08-08,3,74,10,15,Ikura,4,"12 - 200 ml jars",31,"Federal Shipping","(503) 555-9931","Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",Tokyo,100,Japan,"(03) 3555-5011"
8,Seafood,"Seaweed and fish",QUICK-Stop,"Horst Kloss","Taucherstraße 10",Cunewalde,01307,Germany,3,Janet,Leverling,1963-08-30,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.",10273,63,1996-08-05,3,65,10,24,Ikura,4,"12 - 200 ml jars",31,"Federal Shipping","(503) 555-9931","Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",Tokyo,100,Japan,"(03) 3555-5011"
7,Produce,"Dried fruit and bean curd","Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,9,Anne,Dodsworth,1969-07-02,"Anne has a BA degree in English from St. Lawrence College. She is fluent in French and German.",10263,20,1996-07-23,3,46,74,36,"Longlife Tofu",4,"5 kg pkg.",10,"Federal Shipping","(503) 555-9931","Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",Tokyo,100,Japan,"(03) 3555-5011"
7,Produce,"Dried fruit and bean curd","Tortuga Restaurante","Miguel Angel Paolino","Avda. Azteca 123","México D.F.",05033,Mexico,7,Robert,King,1960-05-29,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled Selling in Europe, he was transferred to the London office.",10319,80,1996-10-02,3,188,28,14,"Rössle Sauerkraut",12,"25 - 825 g cans",45.6,"Federal Shipping","(503) 555-9931","Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755"
7,Produce,"Dried fruit and bean curd","Morgenstern Gesundkost","Alexander Feuer","Heerstr. 22",Leipzig,04179,Germany,2,Andrew,Fuller,1952-02-19,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",10277,52,1996-08-09,3,76,28,20,"Rössle Sauerkraut",12,"25 - 825 g cans",45.6,"Federal Shipping","(503) 555-9931","Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755"
7,Produce,"Dried fruit and bean curd","Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,8,Laura,Callahan,1958-01-09,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",10262,65,1996-07-22,3,41,7,15,"Uncle Bobs Organic Dried Pears",3,"12 - 1 lb pkgs.",30,"Federal Shipping","(503) 555-9931","Grandma Kellys Homestead","Regina Murphy","707 Oxford Rd.","Ann Arbor",48104,USA,"(313) 555-5735"
6,Meat/Poultry,"Prepared meats","Romero y tomillo","Alejandra Camino","Gran Vía 1",Madrid,28001,Spain,1,Nancy,Davolio,1968-12-08,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of Toastmasters International.",10306,69,1996-09-16,3,158,54,5,Tourtière,25,"16 pies",7.45,"Federal Shipping","(503) 555-9931","Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montréal,"H1J 1C3",Canada,"(514) 555-9022"
6,Meat/Poultry,"Prepared meats","Romero y tomillo","Alejandra Camino","Gran Vía 1",Madrid,28001,Spain,1,Nancy,Davolio,1968-12-08,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of Toastmasters International.",10306,69,1996-09-16,3,157,53,10,"Perth Pasties",24,"48 pieces",32.8,"Federal Shipping","(503) 555-9931","Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914"
6,Meat/Poultry,"Prepared meats","Old World Delicatessen","Rene Phillips","2743 Bering St.",Anchorage,99508,USA,8,Laura,Callahan,1958-01-09,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",10305,55,1996-09-13,3,154,29,25,"Thüringer Rostbratwurst",12,"50 bags x 30 sausgs.",123.79,"Federal Shipping","(503) 555-9931","Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755"
6,Meat/Poultry,"Prepared meats",GROSELLA-Restaurante,"Manuel Pereira","5ª Ave. Los Palos Grandes",Caracas,1081,Venezuela,8,Laura,Callahan,1958-01-09,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",10268,33,1996-07-30,3,55,29,10,"Thüringer Rostbratwurst",12,"50 bags x 30 sausgs.",123.79,"Federal Shipping","(503) 555-9931","Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755"
6,Meat/Poultry,"Prepared meats","Tortuga Restaurante","Miguel Angel Paolino","Avda. Azteca 123","México D.F.",05033,Mexico,7,Robert,King,1960-05-29,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled Selling in Europe, he was transferred to the London office.",10319,80,1996-10-02,3,187,17,8,"Alice Mutton",7,"20 - 1 kg tins",39,"Federal Shipping","(503) 555-9931","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343"
5,Grains/Cereals,"Breads, crackers, pasta, and cereal","Bs Beverages","Victoria Ashworth","Fauntleroy Circus",London,"EC2 5NT",UK,7,Robert,King,1960-05-29,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled Selling in Europe, he was transferred to the London office.",10289,11,1996-08-26,3,110,64,9,"Wimmers gute Semmelknödel",12,"20 bags x 4 pieces",33.25,"Federal Shipping","(503) 555-9931","Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755"
5,Grains/Cereals,"Breads, crackers, pasta, and cereal","Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,8,Laura,Callahan,1958-01-09,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",10262,65,1996-07-22,3,42,56,2,"Gnocchi di nonna Alice",26,"24 - 250 g pkgs.",38,"Federal Shipping","(503) 555-9931","Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665"
5,Grains/Cereals,"Breads, crackers, pasta, and cereal","Pericles Comidas clásicas","Guillermo Fernández","Calle Dr. Jorge Cash 321","México D.F.",05033,Mexico,7,Robert,King,1960-05-29,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled Selling in Europe, he was transferred to the London office.",10322,58,1996-10-04,3,192,52,20,"Filo Mix",24,"16 - 2 kg boxes",7,"Federal Shipping","(503) 555-9931","Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914"
5,Grains/Cereals,"Breads, crackers, pasta, and cereal","Du monde entier","Janine Labrune","67 rue des Cinquante Otages",Nantes,44000,France,1,Nancy,Davolio,1968-12-08,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of Toastmasters International.",10311,18,1996-09-20,3,170,42,6,"Singaporean Hokkien Fried Mee",20,"32 - 1 kg pkgs.",14,"Federal Shipping","(503) 555-9931","Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",Singapore,0512,Singapore,555-8787
5,Grains/Cereals,"Breads, crackers, pasta, and cereal",Wilman,"Matti Karttunen","Keskuskatu 45",Helsinki,21240,Finland,5,Steven,Buchanan,1955-03-04,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses Successful Telemarketing and International Sales Management. He is fluent in French.",10248,90,1996-07-04,3,2,42,10,"Singaporean Hokkien Fried Mee",20,"32 - 1 kg pkgs.",14,"Federal Shipping","(503) 555-9931","Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",Singapore,0512,Singapore,555-8787
4,"Dairy Products",Cheeses,LILA-Supermercado,"Carlos González","Carrera 52 con Ave. Bolívar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,3,Janet,Leverling,1963-08-30,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.",10283,46,1996-08-16,3,94,72,3,"Mozzarella di Giovanni",14,"24 - 200 g pkgs.",34.8,"Federal Shipping","(503) 555-9931","Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323"
4,"Dairy Products",Cheeses,GROSELLA-Restaurante,"Manuel Pereira","5ª Ave. Los Palos Grandes",Caracas,1081,Venezuela,8,Laura,Callahan,1958-01-09,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",10268,33,1996-07-30,3,56,72,4,"Mozzarella di Giovanni",14,"24 - 200 g pkgs.",34.8,"Federal Shipping","(503) 555-9931","Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323"
4,"Dairy Products",Cheeses,Wilman,"Matti Karttunen","Keskuskatu 45",Helsinki,21240,Finland,5,Steven,Buchanan,1955-03-04,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses Successful Telemarketing and International Sales Management. He is fluent in French.",10248,90,1996-07-04,3,3,72,5,"Mozzarella di Giovanni",14,"24 - 200 g pkgs.",34.8,"Federal Shipping","(503) 555-9931","Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323"
4,"Dairy Products",Cheeses,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,5,Steven,Buchanan,1955-03-04,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses Successful Telemarketing and International Sales Management. He is fluent in French.",10320,87,1996-10-03,3,190,71,30,Fløtemysost,15,"10 - 500 g pkgs.",21.5,"Federal Shipping","(503) 555-9931","Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010
4,"Dairy Products",Cheeses,"Du monde entier","Janine Labrune","67 rue des Cinquante Otages",Nantes,44000,France,1,Nancy,Davolio,1968-12-08,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of Toastmasters International.",10311,18,1996-09-20,3,171,69,7,Gudbrandsdalsost,15,"10 kg pkg.",36,"Federal Shipping","(503) 555-9931","Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010
4,"Dairy Products",Cheeses,"Ana Trujillo Emparedados y helados","Ana Trujillo","Avda. de la Constitución 2222","México D.F.",05021,Mexico,7,Robert,King,1960-05-29,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled Selling in Europe, he was transferred to the London office.",10308,2,1996-09-18,3,161,69,1,Gudbrandsdalsost,15,"10 kg pkg.",36,"Federal Shipping","(503) 555-9931","Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010
4,"Dairy Products",Cheeses,LILA-Supermercado,"Carlos González","Carrera 52 con Ave. Bolívar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,3,Janet,Leverling,1963-08-30,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.",10283,46,1996-08-16,3,93,60,35,"Camembert Pierrot",28,"15 - 300 g rounds",34,"Federal Shipping","(503) 555-9931","Gai pâturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06
4,"Dairy Products",Cheeses,"Richter Supermarkt","Michael Holz","Grenzacherweg 237",Genève,1203,Switzerland,9,Anne,Dodsworth,1969-07-02,"Anne has a BA degree in English from St. Lawrence College. She is fluent in French and German.",10255,68,1996-07-12,3,23,59,30,"Raclette Courdavault",28,"5 kg pkg.",55,"Federal Shipping","(503) 555-9931","Gai pâturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06
4,"Dairy Products",Cheeses,QUICK-Stop,"Horst Kloss","Taucherstraße 10",Cunewalde,01307,Germany,3,Janet,Leverling,1963-08-30,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.",10273,63,1996-08-05,3,67,33,20,Geitost,15,"500 g",2.5,"Federal Shipping","(503) 555-9931","Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010
4,"Dairy Products",Cheeses,QUICK-Stop,"Horst Kloss","Taucherstraße 10",Cunewalde,01307,Germany,3,Janet,Leverling,1963-08-30,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.",10273,63,1996-08-05,3,66,31,15,"Gorgonzola Telino",14,"12 - 100 g pkgs",12.5,"Federal Shipping","(503) 555-9931","Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323"
4,"Dairy Products",Cheeses,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,3,Janet,Leverling,1963-08-30,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.",10266,87,1996-07-26,3,51,12,12,"Queso Manchego La Pastora",5,"10 - 500 g pkgs.",38,"Federal Shipping","(503) 555-9931","Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",Oviedo,33007,Spain,"(98) 598 76 54"
4,"Dairy Products",Cheeses,Wilman,"Matti Karttunen","Keskuskatu 45",Helsinki,21240,Finland,5,Steven,Buchanan,1955-03-04,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses Successful Telemarketing and International Sales Management. He is fluent in French.",10248,90,1996-07-04,3,1,11,12,"Queso Cabrales",5,"1 kg pkg.",21,"Federal Shipping","(503) 555-9931","Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",Oviedo,33007,Spain,"(98) 598 76 54"
3,Confections,"Desserts, candies, and sweet breads","Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,1,Nancy,Davolio,1968-12-08,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of Toastmasters International.",10316,65,1996-09-27,3,183,62,70,"Tarte au sucre",29,"48 pies",49.3,"Federal Shipping","(503) 555-9931","Forêts dérables","Chantal Goulet","148 rue Chasseur",Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955"
3,Confections,"Desserts, candies, and sweet breads",QUICK-Stop,"Horst Kloss","Taucherstraße 10",Cunewalde,01307,Germany,8,Laura,Callahan,1958-01-09,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",10286,63,1996-08-21,3,103,62,40,"Tarte au sucre",29,"48 pies",49.3,"Federal Shipping","(503) 555-9931","Forêts dérables","Chantal Goulet","148 rue Chasseur",Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955"
3,Confections,"Desserts, candies, and sweet breads","Morgenstern Gesundkost","Alexander Feuer","Heerstr. 22",Leipzig,04179,Germany,2,Andrew,Fuller,1952-02-19,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",10277,52,1996-08-09,3,77,62,12,"Tarte au sucre",29,"48 pies",49.3,"Federal Shipping","(503) 555-9931","Forêts dérables","Chantal Goulet","148 rue Chasseur",Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955"
3,Confections,"Desserts, candies, and sweet breads",HILARIÓN-Abastos,"Carlos Hernández","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal",5022,Venezuela,4,Margaret,Peacock,1958-09-19,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",10257,35,1996-07-16,3,26,27,25,"Schoggi Schokolade",11,"100 - 100 g pieces",43.9,"Federal Shipping","(503) 555-9931","Heli Süßwaren GmbH & Co. KG","Petra Winkler","Tiergartenstraße 5",Berlin,10785,Germany,"(010) 9984510"
3,Confections,"Desserts, candies, and sweet breads","Centro comercial Moctezuma","Francisco Chang","Sierras de Granada 9993","México D.F.",05022,Mexico,4,Margaret,Peacock,1958-09-19,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",10259,13,1996-07-18,3,32,21,10,"Sir Rodneys Scones",8,"24 pkgs. x 4 pieces",10,"Federal Shipping","(503) 555-9931","Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448"
3,Confections,"Desserts, candies, and sweet breads",LILA-Supermercado,"Carlos González","Carrera 52 con Ave. Bolívar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,3,Janet,Leverling,1963-08-30,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.",10283,46,1996-08-16,3,92,19,18,"Teatime Chocolate Biscuits",8,"10 boxes x 12 pieces",9.2,"Federal Shipping","(503) 555-9931","Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448"
3,Confections,"Desserts, candies, and sweet breads","Ricardo Adocicados","Janete Limeira","Av. Copacabana 267","Rio de Janeiro",02389-890,Brazil,8,Laura,Callahan,1958-01-09,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",10287,67,1996-08-22,3,104,16,40,Pavlova,7,"32 - 500 g boxes",17.45,"Federal Shipping","(503) 555-9931","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343"
3,Confections,"Desserts, candies, and sweet breads","Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,9,Anne,Dodsworth,1969-07-02,"Anne has a BA degree in English from St. Lawrence College. She is fluent in French and German.",10263,20,1996-07-23,3,43,16,60,Pavlova,7,"32 - 500 g boxes",17.45,"Federal Shipping","(503) 555-9931","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343"
3,Confections,"Desserts, candies, and sweet breads","Richter Supermarkt","Michael Holz","Grenzacherweg 237",Genève,1203,Switzerland,9,Anne,Dodsworth,1969-07-02,"Anne has a BA degree in English from St. Lawrence College. She is fluent in French and German.",10255,68,1996-07-12,3,21,16,35,Pavlova,7,"32 - 500 g boxes",17.45,"Federal Shipping","(503) 555-9931","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343"
2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",HILARIÓN-Abastos,"Carlos Hernández","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal",5022,Venezuela,4,Margaret,Peacock,1958-09-19,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",10257,35,1996-07-16,3,28,77,15,"Original Frankfurter grüne Soße",12,"12 boxes",13,"Federal Shipping","(503) 555-9931","Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755"
2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings","Tortuga Restaurante","Miguel Angel Paolino","Avda. Azteca 123","México D.F.",05033,Mexico,1,Nancy,Davolio,1968-12-08,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of Toastmasters International.",10293,80,1996-08-29,3,121,63,5,Vegie-spread,7,"15 - 625 g jars",43.9,"Federal Shipping","(503) 555-9931","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343"
2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",LILA-Supermercado,"Carlos González","Carrera 52 con Ave. Bolívar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,3,Janet,Leverling,1963-08-30,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.",10283,46,1996-08-16,3,91,15,20,"Genen Shouyu",6,"24 - 250 ml bottles",15.5,"Federal Shipping","(503) 555-9931",Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877"
2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings","Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,8,Laura,Callahan,1958-01-09,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",10262,65,1996-07-22,3,40,5,12,"Chef Antons Gumbo Mix",2,"36 boxes",21.35,"Federal Shipping","(503) 555-9931","New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans",70117,USA,"(100) 555-4822"
2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings","Bs Beverages","Victoria Ashworth","Fauntleroy Circus",London,"EC2 5NT",UK,7,Robert,King,1960-05-29,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled Selling in Europe, he was transferred to the London office.",10289,11,1996-08-26,3,109,3,30,"Aniseed Syrup",1,"12 - 550 ml bottles",10,"Federal Shipping","(503) 555-9931","Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222"
1,Beverages,"Soft drinkscoffees, teas, beers, and ales","Tortuga Restaurante","Miguel Angel Paolino","Avda. Azteca 123","México D.F.",05033,Mexico,7,Robert,King,1960-05-29,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled Selling in Europe, he was transferred to the London office.",10319,80,1996-10-02,3,189,76,30,Lakkalikööri,23,"500 ml",18,"Federal Shipping","(503) 555-9931","Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956"
1,Beverages,"Soft drinkscoffees, teas, beers, and ales",QUICK-Stop,"Horst Kloss","Taucherstraße 10",Cunewalde,01307,Germany,3,Janet,Leverling,1963-08-30,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.",10273,63,1996-08-05,3,69,76,33,Lakkalikööri,23,"500 ml",18,"Federal Shipping","(503) 555-9931","Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956"
1,Beverages,"Soft drinkscoffees, teas, beers, and ales","Tortuga Restaurante","Miguel Angel Paolino","Avda. Azteca 123","México D.F.",05033,Mexico,1,Nancy,Davolio,1968-12-08,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of Toastmasters International.",10293,80,1996-08-29,3,122,75,6,"Rhönbräu Klosterbier",12,"24 - 0.5 l bottles",7.75,"Federal Shipping","(503) 555-9931","Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755"
1,Beverages,"Soft drinkscoffees, teas, beers, and ales","Ana Trujillo Emparedados y helados","Ana Trujillo","Avda. de la Constitución 2222","México D.F.",05021,Mexico,7,Robert,King,1960-05-29,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled Selling in Europe, he was transferred to the London office.",10308,2,1996-09-18,3,162,70,5,"Outback Lager",7,"24 - 355 ml bottles",15,"Federal Shipping","(503) 555-9931","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343"
1,Beverages,"Soft drinkscoffees, teas, beers, and ales","Old World Delicatessen","Rene Phillips","2743 Bering St.",Anchorage,99508,USA,8,Laura,Callahan,1958-01-09,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",10305,55,1996-09-13,3,155,39,30,"Chartreuse verte",18,"750 cc per bottle",18,"Federal Shipping","(503) 555-9931","Aux joyeux ecclésiastiques","Guylène Nodier","203, Rue des Francs-Bourgeois",Paris,75004,France,"(1) 03.83.00.68"
1,Beverages,"Soft drinkscoffees, teas, beers, and ales",HILARIÓN-Abastos,"Carlos Hernández","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal",5022,Venezuela,4,Margaret,Peacock,1958-09-19,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",10257,35,1996-07-16,3,27,39,6,"Chartreuse verte",18,"750 cc per bottle",18,"Federal Shipping","(503) 555-9931","Aux joyeux ecclésiastiques","Guylène Nodier","203, Rue des Francs-Bourgeois",Paris,75004,France,"(1) 03.83.00.68"
